-0.3633,-0.36282,-0.36235,-0.36195,-0.36165,-0.36148,-0.36131,-0.36123,-0.36112,-0.36113,-0.3611,-0.36106,-0.36105,-0.36102,-0.36101,-0.36101,-0.361,-0.361,-0.36099,-0.36098,-0.36098,-0.36097,-0.36097,-0.36097,-0.36097,-0.36097,-0.36097,-0.36097,-0.36097,-0.36097,-0.36097,-0.37189,-0.38182
-0.43859,-0.50404,0.58793,-1,-0.8345,-0.76128,-0.50693,-0.49499,-0.47338,-0.49567,-0.54722,-0.70259,-0.72822,-0.67916,-0.55975,-0.45071,-0.39003,-0.34428,-0.3151,-0.30756,-0.30825,-0.26777,0.19538,0.48451,0.82481,0.19904,0.30952,-0.080291,-0.067784,-0.18157,-0.24794,-0.30739,-0.36
0.99509,0.99501,0.99343,0.9926,0.99222,0.99149,0.9903,0.99014,0.98862,0.98659,0.98265,0.98078,0.9811,0.97936,0.9784,0.97838,0.97851,0.97866,0.97841,0.97837,0.97851,0.97869,0.97873,0.97938,0.98078,0.98236,0.98337,0.98382,0.9846,0.98505,0.98545,0.98596,0.98591
0.14083,0.141,0.15113,0.15027,0.15356,0.14957,0.14089,0.13614,0.12973,0.13684,0.13304,0.13117,0.12947,0.12846,0.12703,0.12543,0.12373,0.12213,0.1211,0.12027,0.11826,0.11401,0.11291,0.10937,0.10571,0.10671,0.10611,0.10662,0.10873,0.1102,0.1126,0.12172,0.1157
-0.25468,-0.2598,-0.2752,-0.30162,-0.30762,-0.32311,-0.34306,-0.34766,-0.34849,-0.35563,-0.3578,-0.36372,-0.36601,-0.37489,-0.38019,-0.38625,-0.3864,-0.38993,-0.39366,-0.39473,-0.39363,-0.38669,-0.37804,-0.36971,-0.3612,-0.35038,-0.35206,-0.34746,-0.34238,-0.33222,-0.33388,-0.33294,-0.33014
-0.32709,-0.32665,-0.33363,-0.34193,-0.34932,-0.37399,-0.3706,-0.37578,-0.37775,-0.38049,-0.38191,-0.38108,-0.38029,-0.3806,-0.38121,-0.38147,-0.38161,-0.3815,-0.38074,-0.37855,-0.37757,-0.36931,-0.36803,-0.36538,-0.36524,-0.36505,-0.36515,-0.36521,-0.36528,-0.36536,-0.36538,-0.36549,-0.3658
0.98663,0.987,0.9865,0.9866,0.98621,0.98645,0.98583,0.98584,0.98615,0.98621,0.98568,0.98499,0.98473,0.98466,0.98483,0.98543,0.98564,0.98634,0.98678,0.98703,0.98708,0.98739,0.98768,0.98818,0.98922,0.98896,0.98877,0.99001,0.98979,0.99084,0.99061,0.99125,0.99118
-0.85611,-0.85817,-0.85852,-0.85876,-0.85997,-0.86304,-0.87112,-0.88292,-0.88588,-0.88899,-0.89907,-0.91441,-0.91573,-0.91359,-0.91576,-0.9168,-0.91719,-0.91614,-0.91531,-0.91367,-0.91101,-0.9083,-0.90733,-0.9039,-0.89876,-0.89298,-0.87925,-0.87931,-0.87223,-0.86494,-0.86389,-0.86247,-0.85981
-0.29463,-0.29809,-0.30447,-0.31196,-0.32333,-0.33612,-0.36532,-0.3649,-0.37709,-0.38324,-0.38325,-0.3888,-0.40172,-0.40077,-0.4085,-0.41212,-0.41453,-0.42521,-0.42539,-0.4272,-0.42764,-0.42696,-0.4246,-0.42433,-0.41386,-0.41425,-0.40764,-0.39849,-0.39724,-0.39265,-0.38875,-0.3799,-0.37621
-0.62027,-0.65341,-0.58218,-0.52662,-0.48718,-0.46069,-0.44656,-0.4341,-0.427,-0.42172,-0.41389,-0.40663,-0.39961,-0.40381,-0.40441,-0.40495,-0.40241,-0.39896,-0.39404,-0.39121,-0.3866,-0.37013,-0.37983,-0.3828,-0.38532,-0.37898,-0.3751,-0.37349,-0.37182,-0.37034,-0.36902,-0.36704,-0.36277
