-0.34552,-0.34506,-0.34479,-0.34455,-0.34438,-0.34418,-0.34417,-0.3441,-0.34413,-0.34408,-0.34404,-0.34401,-0.34399,-0.34398,-0.34397,-0.34396,-0.34396,-0.34395,-0.34395,-0.34395,-0.34395,-0.34395,-0.34394,-0.34394,-0.34394,-0.34394,-0.34394,-0.34394,-0.34394,-0.34394,-0.34394,-0.34394,-0.43192,-0.40835,-0.37965,-0.37893,-0.37168
-0.2339,-0.22698,0.19931,-0.15824,-0.11539,-0.10613,-0.15579,-0.16989,-0.13842,-0.10078,-0.071126,-0.032814,-0.00024661,0.035788,-0.1644,0.1076,0.054559,0.072359,0.15019,0.22552,0.26871,0.29943,0.45966,0.012476,0.13467,0.23031,0.060609,0.37505,-0.04162,-0.04439,-0.23489,-0.28619,-0.32036,-0.33377,-0.31865,-0.29812,-0.30111
0.99885,0.9991,0.99926,0.99925,0.99914,0.99887,0.99849,0.99836,0.99806,0.99768,0.99764,0.9974,0.99703,0.99701,0.99684,0.99685,0.99678,0.99674,0.99672,0.99669,0.99658,0.99652,0.99639,0.99632,0.99634,0.99624,0.99632,0.99634,0.99636,0.99633,0.99511,0.99362,0.9937,0.99378,0.99379,0.99383,0.99388
0.12396,0.12351,0.12183,0.11958,0.11466,0.10908,0.10459,0.10081,0.097862,0.091711,0.089027,0.088041,0.085386,0.080874,0.076247,0.073491,0.069414,0.066774,0.065396,0.061682,0.061726,0.061145,0.060855,0.060725,0.061145,0.062872,0.061856,0.06306,0.064584,0.067572,0.083457,0.10173,0.11579,0.11633,0.11444,0.11331,0.11016
-0.31705,-0.32053,-0.32499,-0.32714,-0.32887,-0.32941,-0.33254,-0.33499,-0.33836,-0.34117,-0.34366,-0.34779,-0.34897,-0.34911,-0.34763,-0.34496,-0.34402,-0.34202,-0.33979,-0.3392,-0.3393,-0.33788,-0.33727,-0.33748,-0.33751,-0.33773,-0.33757,-0.33773,-0.33704,-0.33641,-0.34545,-0.35549,-0.35817,-0.36129,-0.35746,-0.34979,-0.33753
-0.37846,-0.37855,-0.37761,-0.37627,-0.37352,-0.37321,-0.3646,-0.36401,-0.36456,-0.36081,-0.35843,-0.35802,-0.35509,-0.35732,-0.35927,-0.35889,-0.36091,-0.36009,-0.36134,-0.36357,-0.36351,-0.36979,-0.37208,-0.36976,-0.36957,-0.36944,-0.37184,-0.37156,-0.37286,-0.37301,-0.24863,-0.1941,-0.22104,-0.28201,-0.30633,-0.32732,-0.33624
0.99505,0.99501,0.99508,0.99515,0.99566,0.99607,0.99637,0.99662,0.99692,0.997,0.997,0.997,0.997,0.99782,0.99761,0.9973,0.99694,0.99661,0.99737,0.99779,0.99777,0.99791,0.99807,0.99824,0.99827,0.99867,0.9993,0.99959,1,0.99996,0.99733,0.99713,0.99784,0.99688,0.99659,0.99659,0.99662
-0.79135,-0.78919,-0.78858,-0.78669,-0.78543,-0.78456,-0.78298,-0.78302,-0.78065,-0.78025,-0.77895,-0.77705,-0.77671,-0.77677,-0.77644,-0.7757,-0.77703,-0.77801,-0.77927,-0.77933,-0.78015,-0.78091,-0.78065,-0.78101,-0.78096,-0.77805,-0.77668,-0.77618,-0.77548,-0.77639,-0.78249,-0.78983,-0.7954,-0.79559,-0.79637,-0.79771,-0.79933
-0.32686,-0.32487,-0.32466,-0.32388,-0.32279,-0.32213,-0.32296,-0.32511,-0.33033,-0.33837,-0.33765,-0.34092,-0.34307,-0.34489,-0.34606,-0.34665,-0.34608,-0.34516,-0.34439,-0.34417,-0.34243,-0.34065,-0.33924,-0.33905,-0.33798,-0.33968,-0.34082,-0.34275,-0.34204,-0.34103,-0.33908,-0.33638,-0.33747,-0.33859,-0.33817,-0.33811,-0.33841
-0.35342,-0.35269,-0.35202,-0.46402,-0.49614,-0.53241,-0.56106,-0.579,-0.58336,-0.58555,-0.50875,-0.4877,-0.45603,-0.42664,-0.40756,-0.39241,-0.38331,-0.37517,-0.37315,-0.37378,-0.37318,-0.37099,-0.37,-0.3688,-0.36809,-0.36746,-0.47437,-0.41758,-0.40529,-0.39927,-0.3862,-0.38131,-0.37339,-0.37115,-0.36824,-0.36585,-0.36249
