-0.8064,-0.81155,-0.81357,-0.816,-0.81704,-0.81818,-0.81877,-0.81915,-0.81944,-0.81964,-0.81978,-0.82001,-0.82013,-0.82022,-0.82027,-0.82029,-0.82033,-0.82034,-0.82037,-0.82035,-0.82041,-0.82038,-0.82042,-0.8204,-0.82044,-0.82045,-0.82048,-0.82048,-0.82049,-0.82051,-0.82052,-0.82053,-0.82053,-0.82054,-0.82054,-0.82054,-0.82054,-0.82054,-0.82055,-0.82055,-0.8173,-0.81391,-0.81232,-0.81004,-0.80826,-0.81102
-0.82106,-0.82189,-0.82233,-0.82179,-0.81815,-0.81359,-0.81402,-0.81638,-0.81949,-0.81981,-0.81935,-0.80232,-0.80539,-0.81227,-0.81397,-0.81775,-0.81843,-0.8186,-0.81945,-0.82116,-0.8207,-0.8206,-0.82108,-0.82191,-0.8213,-0.82147,-0.82199,-0.82206,-0.82114,-0.82049,-0.82051,-0.81875,-0.81184,-0.80797,-0.80795,-0.81028,-0.81411,-0.81526,-0.81613,-0.81695,-0.81794,-0.81855,-0.81921,-0.80859,-0.80945,-0.81366
-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055
-0.918,-0.9179,-0.91679,-0.91621,-0.91584,-0.9147,-0.91279,-0.9099,-0.90372,-0.90588,-0.90461,-0.90201,-0.89973,-0.89737,-0.89564,-0.89296,-0.88979,-0.89044,-0.88903,-0.88808,-0.88825,-0.88668,-0.88602,-0.88588,-0.88567,-0.88557,-0.88578,-0.88591,-0.88616,-0.88636,-0.8866,-0.88713,-0.88754,-0.88781,-0.88802,-0.88856,-0.88968,-0.89176,-0.89149,-0.89346,-0.89318,-0.89685,-0.89922,-0.90304,-0.90471,-0.90486
-0.81885,-0.81886,-0.81888,-0.81888,-0.81889,-0.81889,-0.81887,-0.81887,-0.81889,-0.81892,-0.81896,-0.819,-0.81909,-0.81914,-0.81926,-0.8194,-0.81946,-0.8195,-0.81958,-0.81957,-0.81965,-0.81973,-0.8198,-0.8198,-0.81982,-0.81983,-0.81983,-0.81982,-0.81983,-0.81984,-0.81984,-0.81982,-0.81979,-0.81973,-0.81963,-0.81955,-0.81948,-0.81952,-0.8195,-0.81944,-0.81934,-0.81921,-0.8191,-0.81895,-0.81884,-0.81871
-0.80429,-0.80434,-0.80464,-0.80497,-0.80528,-0.80539,-0.80533,-0.80508,-0.80514,-0.80505,-0.80491,-0.80473,-0.80404,-0.80431,-0.80413,-0.80384,-0.8034,-0.803,-0.80268,-0.80262,-0.80244,-0.8024,-0.80244,-0.80229,-0.80223,-0.80219,-0.80201,-0.80174,-0.80152,-0.80148,-0.80129,-0.80134,-0.80143,-0.8014,-0.80141,-0.80143,-0.80152,-0.80159,-0.80189,-0.80263,-0.80343,-0.80418,-0.80563,-0.8069,-0.80814,-0.80805
-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055,-0.82055
-0.7367,-0.73692,-0.73684,-0.73668,-0.73721,-0.73751,-0.73749,-0.73819,-0.73801,-0.73775,-0.73829,-0.73866,-0.73884,-0.73897,-0.73892,-0.73911,-0.73927,-0.73938,-0.73936,-0.73933,-0.73933,-0.73944,-0.73941,-0.73921,-0.73903,-0.739,-0.73886,-0.73882,-0.7386,-0.73826,-0.73803,-0.73767,-0.73796,-0.73859,-0.73934,-0.73959,-0.74163,-0.74418,-0.74674,-0.74899,-0.75036,-0.75153,-0.7526,-0.75279,-0.75258,-0.75165
-0.82004,-0.82005,-0.82006,-0.82011,-0.82008,-0.82007,-0.82008,-0.82012,-0.82019,-0.8203,-0.82038,-0.82045,-0.8206,-0.82074,-0.82086,-0.82084,-0.82094,-0.82102,-0.82105,-0.82107,-0.82111,-0.82114,-0.82122,-0.82128,-0.82132,-0.82134,-0.82134,-0.82134,-0.82132,-0.82129,-0.82125,-0.82114,-0.82108,-0.82072,-0.82068,-0.82051,-0.82039,-0.8204,-0.82033,-0.82026,-0.82018,-0.82017,-0.82008,-0.82009,-0.8201,-0.82004
-0.82812,-0.82812,-0.8282,-0.8284,-0.82836,-0.82846,-0.82844,-0.82826,-0.82816,-0.82793,-0.82782,-0.82684,-0.82605,-0.82591,-0.82577,-0.82554,-0.82521,-0.82507,-0.8251,-0.82509,-0.82471,-0.82425,-0.82423,-0.8243,-0.824,-0.82362,-0.82346,-0.8233,-0.82302,-0.8229,-0.82297,-0.82314,-0.82328,-0.82317,-0.82309,-0.82303,-0.82299,-0.82297,-0.82302,-0.82314,-0.82334,-0.82365,-0.82364,-0.82391,-0.82425,-0.82493
