-0.50878,-0.50879,-0.50901,-0.50935,-0.5145,-0.51376,-0.51231,-0.51188,-0.51172,-0.51136,-0.51111,-0.51091,-0.51075,-0.51071,-0.51067,-0.51065,-0.51061,-0.51056,-0.51055,-0.5112,-0.51132,-0.5112,-0.51101,-0.51093,-0.51092,-0.51084,-0.51078
-0.50082,-0.50483,-0.50747,-0.50452,-0.50722,-0.50535,-0.49455,-0.48868,-0.48228,-0.47431,-0.46809,-0.46835,-0.44388,-0.43503,-0.46196,-0.47674,-0.48167,-0.49005,-0.49727,-0.50126,-0.50445,-0.50438,-0.5033,-0.50352,-0.50435,-0.50456,-0.5049
-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045
-0.60215,-0.60376,-0.60634,-0.60793,-0.60838,-0.60885,-0.60896,-0.60869,-0.60853,-0.60817,-0.60789,-0.60837,-0.60819,-0.60862,-0.60901,-0.60935,-0.60912,-0.60895,-0.60895,-0.60872,-0.60803,-0.60702,-0.60533,-0.60423,-0.60416,-0.60248,-0.60059
-0.51049,-0.51048,-0.51049,-0.51049,-0.51048,-0.51048,-0.51048,-0.51048,-0.51048,-0.51047,-0.51047,-0.51047,-0.51047,-0.51047,-0.51047,-0.51047,-0.51047,-0.51047,-0.51047,-0.51048,-0.51048,-0.51048,-0.51049,-0.5105,-0.51051,-0.51051,-0.51051
-0.52816,-0.52962,-0.53083,-0.53192,-0.533,-0.53361,-0.53406,-0.53463,-0.53508,-0.52046,-0.52182,-0.52914,-0.53005,-0.5324,-0.53296,-0.53385,-0.53434,-0.53478,-0.53533,-0.53561,-0.53559,-0.53561,-0.53579,-0.53578,-0.53497,-0.52758,-0.52222
-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045,-0.51045
-0.4399,-0.43879,-0.43634,-0.43114,-0.43114,-0.42877,-0.42796,-0.42747,-0.42541,-0.42421,-0.42105,-0.42092,-0.42145,-0.42056,-0.42068,-0.42095,-0.42141,-0.42183,-0.42192,-0.42462,-0.42863,-0.4308,-0.43483,-0.4403,-0.44184,-0.44654,-0.44694
-0.51016,-0.51022,-0.51024,-0.51023,-0.51025,-0.51029,-0.51032,-0.51035,-0.51036,-0.51035,-0.51037,-0.51037,-0.51035,-0.51034,-0.51029,-0.51029,-0.51028,-0.51024,-0.51021,-0.51017,-0.51004,-0.51007,-0.50996,-0.50993,-0.50991,-0.50987,-0.50987
-0.44074,-0.44112,-0.43841,-0.43659,-0.43561,-0.43633,-0.43689,-0.43747,-0.43802,-0.43887,-0.43987,-0.44159,-0.44256,-0.44421,-0.45001,-0.44909,-0.45173,-0.45406,-0.45375,-0.45713,-0.45509,-0.45513,-0.45567,-0.45679,-0.45861,-0.46186,-0.46144
