-0.89161,-0.906,-0.92429,-0.92868,-0.93036,-0.93653,-0.93919,-0.9467,-0.95828,-0.96495,-0.97053,-0.9683,-0.96798,-0.96717,-0.97068,-0.97507,-0.97874,-0.98279,-0.98293,-0.98332,-0.98428,-0.98314,-0.98781,-0.97405,-0.95027,-0.93711,-0.9186,-0.90084,-0.87833
-0.0062493,-0.0065811,-0.0064172,-0.0064995,-0.0065548,-0.0066481,-0.0067187,-0.0063934,-0.0047679,-0.0023474,-0.0012848,-0.0018199,-0.0024009,-0.0044041,-0.0038631,-0.0037732,-0.0038566,-0.004094,-0.015974,-0.028999,-0.033187,-0.039651,-0.037688,-0.065324,-0.10025,-0.11988,-0.10254,-0.16799,-0.074107
-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535
-0.036162,-0.022968,-0.023672,-0.011722,0.0026722,0.017523,0.031837,0.039897,0.04789,0.065486,0.070683,0.075681,0.087526,0.099569,0.11015,0.11161,0.12326,0.12357,0.12855,0.13172,0.1335,0.13838,0.14178,0.14489,0.14923,0.15653,0.15753,0.16086,0.16308
0.13148,0.14031,0.14235,0.13857,0.13407,0.12814,0.11779,0.10076,0.093621,0.088456,0.077342,0.055205,0.05529,0.032341,0.027022,0.004699,-0.0037159,-0.0040947,-0.011009,-0.014982,-0.018957,-0.023292,-0.030359,-0.035731,-0.034396,-0.036251,-0.035801,-0.034931,-0.032868
-0.6569,-0.67074,-0.68335,-0.69001,-0.69366,-0.70071,-0.70538,-0.70688,-0.70658,-0.70751,-0.70755,-0.70764,-0.70727,-0.70695,-0.70501,-0.70402,-0.70264,-0.6998,-0.70007,-0.69935,-0.69869,-0.69847,-0.69738,-0.69765,-0.69666,-0.69732,-0.69818,-0.69958,-0.70038
-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535,-0.0045535
0.086565,0.090274,0.093529,0.09687,0.1008,0.10454,0.10715,0.11024,0.11204,0.11162,0.11101,0.11045,0.10898,0.10886,0.1067,0.10208,0.090673,0.085753,0.071659,0.062556,0.043018,0.040579,0.036866,0.027643,0.028914,0.036561,0.053015,0.065634,0.073601
0.043119,0.041567,0.04159,0.034958,0.035108,0.030649,0.030515,0.028164,0.030039,0.03349,0.034276,0.037281,0.040384,0.052604,0.07047,0.074075,0.10296,0.12598,0.14858,0.15146,0.16451,0.17261,0.17623,0.17219,0.16345,0.1463,0.12303,0.096144,0.096192
-0.71353,-0.71356,-0.71368,-0.7137,-0.71374,-0.71458,-0.71533,-0.7155,-0.71569,-0.71607,-0.71656,-0.71883,-0.72162,-0.72373,-0.72679,-0.72971,-0.73322,-0.73844,-0.74518,-0.75039,-0.75326,-0.75443,-0.75323,-0.75351,-0.75233,-0.74862,-0.7475,-0.74281,-0.74126
