-0.86535,-0.9694,-0.98725,-1,-0.96341,-0.8698,-0.69729,-0.62872,-0.58203,-0.58453,-0.57852,-0.55344,-0.53623,-0.47376,-0.43552,-0.4337,-0.43302,-0.4438,-0.46206,-0.50715,-0.55913,-0.60035,-0.61792,-0.65321,-0.63208,-0.53178,-0.48536,-0.48983,-0.43195,-0.32852,-0.23117,-0.1283,-0.050013
0.13386,0.010379,0.70671,0.032315,-0.015408,0.13765,0.1119,0.13964,0.13161,0.014445,-0.088491,-0.2277,-0.16104,-0.050933,0.063731,0.074645,0.093113,0.08511,0.030367,0.016864,0.014552,-0.052816,-0.19068,-0.01772,0.08496,0.18997,0.19477,0.3456,0.34536,0.37394,0.41955,0.45153,0.48458
0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671
0.68259,0.6791,0.69526,0.69643,0.70371,0.70309,0.69727,0.69211,0.691,0.69474,0.69295,0.69333,0.69419,0.69447,0.69327,0.69183,0.6907,0.68957,0.68879,0.68869,0.69014,0.69237,0.69402,0.7002,0.70878,0.70671,0.71199,0.7109,0.70876,0.70936,0.70878,0.70208,0.70594
0.47266,0.47532,0.48208,0.49086,0.49194,0.49942,0.51293,0.51762,0.51852,0.52244,0.52297,0.52626,0.52809,0.53415,0.53923,0.54366,0.54369,0.54688,0.5514,0.55691,0.55604,0.55806,0.55734,0.55371,0.54769,0.54966,0.54924,0.5464,0.54316,0.53497,0.5358,0.53474,0.53105
-0.58029,-0.58017,-0.58753,-0.59127,-0.5941,-0.60015,-0.60035,-0.60296,-0.60478,-0.60677,-0.6085,-0.6082,-0.6079,-0.60758,-0.60848,-0.60886,-0.60914,-0.60927,-0.60927,-0.60848,-0.60792,-0.60264,-0.5996,-0.59335,-0.59012,-0.58778,-0.58798,-0.5874,-0.58751,-0.58806,-0.58858,-0.58948,-0.5908
0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671,0.44671
0.49092,0.52957,0.56398,0.5964,0.62677,0.6536,0.67476,0.6992,0.70865,0.7213,0.73973,0.76661,0.76935,0.77506,0.78377,0.78987,0.79376,0.79896,0.80299,0.80635,0.81095,0.81615,0.81414,0.81116,0.80592,0.79933,0.77587,0.77549,0.75717,0.73866,0.73793,0.73374,0.7243
0.6007,0.58988,0.57753,0.56869,0.5542,0.54228,0.52905,0.52937,0.52559,0.52362,0.52099,0.51912,0.51395,0.51466,0.51214,0.51142,0.51106,0.50902,0.50909,0.50912,0.51004,0.51235,0.51776,0.51623,0.52523,0.5271,0.53071,0.53591,0.53476,0.5353,0.53425,0.52555,0.52369
0.084147,0.1601,-0.06525,-0.22466,-0.33378,-0.42133,-0.471,-0.50146,-0.51883,-0.53062,-0.53784,-0.5398,-0.54595,-0.54563,-0.54627,-0.54663,-0.5477,-0.54843,-0.54873,-0.54869,-0.5483,-0.5465,-0.5477,-0.54819,-0.54941,-0.54929,-0.55179,-0.55327,-0.55737,-0.56221,-0.56767,-0.57081,-0.58271
