-0.92791,-0.97857,-1,-0.97288,-0.90273,-0.72615,-0.61455,-0.5216,-0.49559,-0.53308,-0.52167,-0.52365,-0.52497,-0.52471,-0.52399,-0.52239,-0.5223,-0.51928,-0.50026,-0.45767,-0.41547,-0.35352,-0.2607,-0.18987,-0.11154,-0.028738,0.036854,0.13129,0.2194,0.30403,0.35056
0.048464,0.99619,0.99678,0.98726,0.33793,0.045503,0.16275,0.16981,0.18906,0.19545,0.16897,0.14258,0.15564,0.17656,0.17379,0.16222,0.15496,0.15647,0.1475,0.138,0.10477,0.10081,0.13093,0.28927,0.29017,0.31328,0.3878,0.42292,0.49715,0.52537,0.55863
0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404
0.86997,0.87027,0.87069,0.87037,0.86967,0.86828,0.86611,0.86385,0.86477,0.86089,0.86166,0.86232,0.8607,0.85983,0.85846,0.85851,0.85757,0.85689,0.85497,0.84913,0.84847,0.84777,0.84568,0.84398,0.84094,0.84202,0.8431,0.84014,0.84061,0.84072,0.83873
0.7037,0.70391,0.7042,0.70385,0.70387,0.70445,0.70677,0.70667,0.70806,0.70754,0.70674,0.70604,0.70548,0.70726,0.70865,0.7083,0.70822,0.7095,0.71068,0.71138,0.71197,0.7122,0.71308,0.71386,0.71422,0.71425,0.71419,0.71369,0.71308,0.71233,0.71089
-0.64079,-0.64456,-0.64388,-0.64799,-0.64592,-0.64722,-0.64771,-0.64765,-0.64729,-0.64684,-0.64659,-0.64635,-0.64575,-0.64524,-0.64477,-0.64433,-0.64426,-0.64431,-0.64426,-0.64437,-0.6445,-0.6446,-0.64467,-0.6449,-0.64524,-0.64537,-0.64529,-0.64522,-0.64522,-0.64571,-0.64573
0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404,0.63404
0.89728,0.89845,0.89466,0.89317,0.89272,0.89272,0.89314,0.89427,0.8983,0.90887,0.90778,0.9104,0.91366,0.91598,0.91771,0.91886,0.92148,0.9229,0.91926,0.91969,0.9172,0.90282,0.90054,0.89136,0.8868,0.88354,0.88473,0.88635,0.88343,0.87231,0.87069
0.74789,0.74811,0.74811,0.74793,0.74772,0.7471,0.74618,0.74515,0.74396,0.74223,0.7401,0.73767,0.73986,0.73885,0.73859,0.73871,0.7392,0.73979,0.73972,0.74032,0.74035,0.74025,0.7408,0.74093,0.74142,0.74206,0.74212,0.74046,0.74182,0.74481,0.74771
-0.71399,-0.71335,-0.71273,-0.71241,-0.71247,-0.71247,-0.71252,-0.71256,-0.71286,-0.7132,-0.71369,-0.71422,-0.7145,-0.71548,-0.71537,-0.71774,-0.71644,-0.71608,-0.71697,-0.71731,-0.71737,-0.71729,-0.71723,-0.71708,-0.71671,-0.71616,-0.71597,-0.71497,-0.71375,-0.71303,-0.71147
