0.8546,0.83478,0.81553,0.80756,0.78863,0.77361,0.76149,0.73935,0.72477,0.71484,0.72881,0.74342,0.74853,0.7549,0.76516,0.7795,0.78989,0.79962,0.7896,0.75469,0.76103,0.75395,0.73346,0.71546,0.70376,0.70504,0.70311,0.71222,0.72125,0.73799,0.77116,0.80596,0.8362,0.86242,0.88988,0.91604,0.93852,0.95462
0.98841,0.99154,0.99216,0.98988,-1,-0.94843,0.91274,-0.40523,0.89024,0.54912,0.74172,-0.27555,0.98558,0.82448,0.81814,-0.26556,0.37384,-0.32007,0.29906,0.85218,0.83361,0.88376,0.91502,0.92654,0.98019,0.85937,0.73648,0.95038,0.91947,0.91468,0.93207,0.95104,0.96067,0.97247,0.98158,0.98984,0.99575,0.99726
0.29563,0.29555,0.29517,0.29525,0.2954,0.29577,0.29642,0.29708,0.29763,0.29961,0.2996,0.30027,0.30098,0.30149,0.30201,0.30252,0.30283,0.30306,0.30303,0.30314,0.30326,0.30352,0.30407,0.30431,0.30489,0.30502,0.30553,0.30592,0.30632,0.30721,0.30793,0.30791,0.30773,0.30789,0.30785,0.30762,0.30749,0.30738
0.92384,0.92397,0.92429,0.92519,0.92622,0.92806,0.92898,0.93025,0.93239,0.93257,0.9327,0.9313,0.93308,0.93302,0.93422,0.93491,0.93582,0.93574,0.93579,0.93572,0.93554,0.93537,0.93523,0.9352,0.93529,0.93586,0.93584,0.9357,0.93507,0.93377,0.93305,0.9327,0.93181,0.93122,0.93044,0.93073,0.93026,0.93025
0.99943,0.99935,0.99922,0.9991,0.99894,0.99877,0.99857,0.99841,0.99825,0.99808,0.99794,0.99786,0.9975,0.99772,0.99773,0.99771,0.99743,0.99725,0.99708,0.99681,0.99669,0.99662,0.99649,0.99629,0.99632,0.99621,0.99629,0.99641,0.9965,0.9967,0.99692,0.99719,0.9974,0.99796,0.99799,0.99831,0.99848,0.99861
0.7588,0.88718,0.83572,0.81597,0.80949,0.79386,0.79011,0.78335,0.89598,0.92184,0.89863,0.86679,0.84653,0.8245,0.81151,0.798,0.79619,0.78814,0.88843,0.91731,0.94083,0.95549,0.92107,0.89557,0.86801,0.92178,0.94174,0.91006,0.87913,0.85441,0.82948,0.81435,0.80405,0.79785,0.79335,0.79018,0.78772,0.78573
-0.57139,-0.57137,-0.57113,-0.57099,-0.57057,-0.57047,-0.56973,-0.56898,-0.56738,-0.56686,-0.56733,-0.57138,-0.57097,-0.57099,-0.57044,-0.56956,-0.56937,-0.56856,-0.56752,-0.56676,-0.56621,-0.56621,-0.56621,-0.56624,-0.56617,-0.56588,-0.56567,-0.56558,-0.5654,-0.56509,-0.56538,-0.56538,-0.56544,-0.56619,-0.5672,-0.56933,-0.56854,-0.5676
0.93215,0.93285,0.93274,0.93258,0.93124,0.93119,0.93059,0.9297,0.92981,0.92881,0.92864,0.9284,0.92906,0.92884,0.92841,0.92807,0.92843,0.92851,0.92881,0.92899,0.92901,0.92898,0.92881,0.92868,0.92862,0.92849,0.92847,0.92859,0.92877,0.92909,0.92956,0.93003,0.93034,0.93079,0.93096,0.93087,0.93074,0.93051
0.99863,0.99873,0.9989,0.99892,0.99896,0.99904,0.99902,0.99905,0.99905,0.99906,0.99906,0.9991,0.9991,0.99909,0.99908,0.99905,0.999,0.999,0.9988,0.99883,0.99875,0.99868,0.99864,0.99853,0.99853,0.99854,0.99849,0.99848,0.99846,0.99844,0.9984,0.99839,0.99831,0.9983,0.99822,0.99817,0.99811,0.99805
0.77833,0.77832,0.77789,0.77772,0.77731,0.77665,0.77617,0.77582,0.77552,0.77467,0.77508,0.7739,0.77326,0.77296,0.77257,0.7724,0.77221,0.77196,0.77165,0.77138,0.77113,0.77086,0.77064,0.77042,0.76941,0.77016,0.76951,0.76946,0.76913,0.76909,0.76915,0.76896,0.76884,0.76895,0.76916,0.76954,0.77041,0.77137
